,_id,amount,classtype,close,date,high,low,market,open,stock_code,time,volume
1499,5b447258ae17be16402998bb,344439,kline_min1,15.95,2018-06-08,15.98,15.9,0,15.96,300531,931,21600
1505,5b4472a4ae17be164029f316,349193,kline_min1,17.25,2018-06-08,17.3,17.25,0,17.3,300532,931,20200
1506,5b4472a4ae17be16402a4af4,253270,kline_min1,40.85,2018-06-08,40.85,40.85,0,40.85,300533,931,6200
1508,5b4472a4ae17be16402aa1b0,1728768,kline_min1,10.02,2018-06-08,10.08,9.94,0,9.94,300534,931,172500
1510,5b4472a5ae17be16402afaa4,1449407,kline_min1,19.27,2018-06-08,19.34,19.26,0,19.34,300535,931,75000
1511,5b4472a5ae17be16402b4e36,9206,kline_min1,13.22,2018-06-08,13.22,13.1,0,13.1,300536,931,700
1512,5b4472a5ae17be16402ba6b4,1145057,kline_min1,16.11,2018-06-08,16.34,16.06,0,16.29,300537,931,70500
1513,5b4472a5ae17be16402bfe2b,1091918,kline_min1,27.33,2018-06-08,27.77,27.2,0,27.77,300538,931,39500
1515,5b4472a6ae17be16402c46f7,1294338,kline_min1,10.43,2018-06-08,10.5,10.42,0,10.5,300539,931,123700
1517,5b4472a6ae17be16402c9972,2973870,kline_min1,28.12,2018-06-08,28.21,27.78,0,27.85,300540,931,106300
1518,5b4472a6ae17be16402cdfd7,450120,kline_min1,25.25,2018-06-08,25.35,25.25,0,25.35,300541,931,17800
1524,5b4472f5ae17be16402d3782,4011780,kline_min1,22.55,2018-06-08,22.76,22.53,0,22.76,300542,931,177000
1526,5b4472f5ae17be16402d91ca,270977,kline_min1,25.68,2018-06-08,25.88,25.68,0,25.88,300543,931,10500
1529,5b4472f5ae17be16402decf9,1270671,kline_min1,24.5,2018-06-08,24.7,24.5,0,24.57,300545,931,51700
1530,5b4472f6ae17be16402e42f8,29658,kline_min1,21.34,2018-06-08,21.35,21.13,0,21.35,300546,931,1400
1531,5b4472f6ae17be16402e9815,396104,kline_min1,23.0,2018-06-08,23.18,23.0,0,23.0,300547,931,17200
1532,5b4472f6ae17be16402eefa4,477443,kline_min1,38.78,2018-06-08,38.87,38.5,0,38.87,300548,931,12300
1533,5b4472f6ae17be16402f47c0,45169096,kline_min1,22.83,2018-06-08,22.83,21.8,0,21.92,300549,931,2021200
1535,5b4472f7ae17be16402f9a10,616039,kline_min1,36.98,2018-06-08,37.13,36.64,0,36.71,300550,931,16700
1538,5b4472f7ae17be16402fea67,4311677,kline_min1,16.4,2018-06-08,16.6,16.35,0,16.37,300551,931,262400
1540,5b4472f7ae17be1640303a8d,5005627,kline_min1,26.52,2018-06-08,26.66,26.36,0,26.36,300552,931,189000
1545,5b447344ae17be1640308942,90107,kline_min1,42.53,2018-06-08,43.01,42.53,0,43.01,300553,931,2100
1547,5b447345ae17be164030d708,1501346,kline_min1,41.2,2018-06-08,41.25,40.97,0,40.97,300554,931,36600
1548,5b447345ae17be1640312e86,1176300,kline_min1,11.93,2018-06-08,11.95,11.86,0,11.88,300555,931,99000
1549,5b447345ae17be164031856a,9238914,kline_min1,25.8,2018-06-08,25.88,25.7,0,25.88,300556,931,358100
1550,5b447345ae17be164031d973,29862,kline_min1,33.18,2018-06-08,33.18,33.18,0,33.18,300557,931,900
1551,5b447346ae17be16403229ab,2187445,kline_min1,65.35,2018-06-08,65.35,65.0,0,65.35,300558,931,33600
1553,5b447346ae17be164032823a,1529771,kline_min1,29.99,2018-06-08,29.99,29.62,0,29.7,300559,931,51500
1555,5b447346ae17be164032d6ae,4715786,kline_min1,26.31,2018-06-08,26.31,26.08,0,26.08,300560,931,180300
1558,5b447347ae17be1640338705,289353,kline_min1,18.57,2018-06-08,18.6,18.46,0,18.46,300562,931,15600
1564,5b447396ae17be164033dcf2,983933,kline_min1,29.38,2018-06-08,29.45,29.35,0,29.35,300563,931,33500
1565,5b447396ae17be16403432a0,3129938,kline_min1,17.78,2018-06-08,17.9,17.63,0,17.63,300565,931,175800
1566,5b447397ae17be1640348af9,1389440,kline_min1,28.76,2018-06-08,29.0,28.72,0,29.0,300566,931,48100
1567,5b447397ae17be164034e330,448799,kline_min1,69.69,2018-06-08,70.8,69.69,0,70.8,300567,931,6400
1568,5b447397ae17be1640353aed,7749174,kline_min1,38.29,2018-06-08,38.42,37.7,0,38.42,300568,931,202500
1569,5b447397ae17be1640359472,116598,kline_min1,19.08,2018-06-08,19.23,19.08,0,19.23,300569,931,6100
1571,5b447398ae17be164035e95d,6249155,kline_min1,18.34,2018-06-08,18.39,18.3,0,18.35,300570,931,340700
1574,5b447398ae17be1640364363,3617345,kline_min1,59.46,2018-06-08,60.0,59.01,0,59.01,300571,931,60600
1576,5b447398ae17be1640369b41,15390,kline_min1,51.3,2018-06-08,51.3,51.3,0,51.3,300572,931,300
1577,5b447398ae17be164036e42c,296194,kline_min1,21.62,2018-06-08,21.62,21.62,0,21.62,300573,931,13700
1583,5b4473e6ae17be16403730ac,194970,kline_min1,42.6,2018-06-08,42.6,42.15,0,42.15,300575,931,4600
1584,5b4473e6ae17be1640378147,148762,kline_min1,16.38,2018-06-08,16.5,16.3,0,16.4,300576,931,9100
1585,5b4473e6ae17be164037d1b2,1034456,kline_min1,41.99,2018-06-08,41.99,41.75,0,41.8,300577,931,24700
1586,5b4473e6ae17be1640381f80,6197717,kline_min1,21.69,2018-06-08,21.75,21.58,0,21.58,300578,931,286800
1587,5b4473e6ae17be16403867e5,537164,kline_min1,32.21,2018-06-08,32.21,32.15,0,32.15,300579,931,16700
1588,5b4473e7ae17be164038c02d,2245296,kline_min1,20.73,2018-06-08,20.74,20.56,0,20.56,300580,931,108700
1590,5b4473e7ae17be164039104e,185576,kline_min1,30.44,2018-06-08,30.58,30.32,0,30.58,300581,931,6100
1592,5b4473e7ae17be1640396631,256980,kline_min1,14.38,2018-06-08,14.39,14.34,0,14.39,300582,931,17900
1594,5b4473e8ae17be164039be39,407988,kline_min1,42.14,2018-06-08,42.14,41.95,0,42.0,300583,931,9700
1596,5b4473e8ae17be16403a11a8,744878,kline_min1,50.62,2018-06-08,51.38,50.5,0,50.5,300584,931,14700
1601,5b447437ae17be16403a68e3,249926,kline_min1,15.65,2018-06-08,15.69,15.59,0,15.59,300585,931,16000
1602,5b447437ae17be16403afa47,205177,kline_min1,21.56,2018-06-08,21.8,21.5,0,21.5,300587,931,9500
1603,5b447438ae17be16403b486e,138415,kline_min1,25.69,2018-06-08,25.7,25.57,0,25.57,300588,931,5400
1604,5b447438ae17be16403ba187,1294482,kline_min1,16.06,2018-06-08,16.18,16.05,0,16.18,300589,931,80300
1605,5b447438ae17be16403bfafe,1192420,kline_min1,25.11,2018-06-08,25.24,25.1,0,25.1,300590,931,47400
1608,5b447438ae17be16403c5216,210778,kline_min1,7.6,2018-06-08,7.6,7.58,0,7.59,300591,931,27800
1610,5b447438ae17be16403ca629,490139,kline_min1,14.75,2018-06-08,14.86,14.75,0,14.86,300592,931,33100
1611,5b447439ae17be16403cf941,362409,kline_min1,20.12,2018-06-08,20.38,20.12,0,20.32,300593,931,17900
1613,5b447439ae17be16403d47dc,616699,kline_min1,40.69,2018-06-08,40.69,40.56,0,40.57,300595,931,15200
1619,5b447484ae17be16403d9d93,2237173,kline_min1,24.83,2018-06-08,24.9,24.52,0,24.52,300596,931,90500
1620,5b447485ae17be16403defad,4917976,kline_min1,17.79,2018-06-08,17.85,17.65,0,17.65,300597,931,277500
1621,5b447485ae17be16403e4a3e,2945961,kline_min1,32.01,2018-06-08,32.06,31.51,0,31.57,300598,931,93000
1622,5b447485ae17be16403e99cc,245893,kline_min1,12.89,2018-06-08,12.92,12.84,0,12.84,300599,931,19100
1623,5b447485ae17be16403eed6e,42903,kline_min1,39.0,2018-06-08,39.06,38.9,0,39.06,300600,931,1100
1625,5b447486ae17be16403f3cc7,4084528,kline_min1,94.39,2018-06-08,94.39,93.03,0,93.03,300601,931,43700
1627,5b447486ae17be16403f96ea,2513491,kline_min1,33.49,2018-06-08,33.49,32.5,0,32.5,300602,931,76000
1630,5b447486ae17be1640403eb1,1100282,kline_min1,58.95,2018-06-08,58.97,58.31,0,58.97,300604,931,18800
1633,5b447486ae17be16404097c6,181550,kline_min1,25.59,2018-06-08,25.71,25.44,0,25.71,300605,931,7100
1638,5b4474d9ae17be164040e867,22425,kline_min1,24.9,2018-06-08,24.97,24.69,0,24.97,300606,931,900
1639,5b4474daae17be16404133dd,148739,kline_min1,64.21,2018-06-08,64.69,64.21,0,64.69,300607,931,2300
1640,5b4474daae17be1640418956,310066,kline_min1,28.7,2018-06-08,28.76,28.62,0,28.7,300608,931,10800
1641,5b4474daae17be164041dba1,949496,kline_min1,31.26,2018-06-08,31.38,31.05,0,31.05,300609,931,30500
1642,5b4474daae17be16404230ac,48640,kline_min1,14.74,2018-06-08,14.74,14.72,0,14.74,300610,931,3300
1644,5b4474dbae17be16404282c0,3365767,kline_min1,13.75,2018-06-08,13.85,13.7,0,13.85,300611,931,244700
1647,5b4474dbae17be164042d975,3402047,kline_min1,27.45,2018-06-08,27.51,27.4,0,27.51,300612,931,123800
1649,5b4474dbae17be1640432dec,419178,kline_min1,139.98,2018-06-08,140.49,139.02,0,140.0,300613,931,3000
1651,5b4474dbae17be1640438780,15841726,kline_min1,20.18,2018-06-08,20.5,20.18,0,20.3,300615,931,779000
1652,5b4474dcae17be164043dcd5,3085231,kline_min1,113.78,2018-06-08,114.89,112.51,0,114.89,300616,931,27100
1657,5b44752bae17be1640442d96,96646,kline_min1,27.63,2018-06-08,27.63,27.61,0,27.61,300617,931,3500
1658,5b44752cae17be1640447f1d,4288963,kline_min1,130.68,2018-06-08,132.19,130.52,0,132.19,300618,931,32700
1659,5b44752cae17be164044da2b,52296128,kline_min1,40.4,2018-06-08,41.39,40.0,0,40.0,300619,931,1292000
1660,5b44752cae17be164045323f,104617,kline_min1,38.56,2018-06-08,39.05,38.56,0,39.05,300620,931,2700
1661,5b44752cae17be1640458978,332811,kline_min1,21.45,2018-06-08,21.45,21.23,0,21.31,300621,931,15600
1663,5b44752dae17be164045de1f,339182,kline_min1,25.49,2018-06-08,25.58,25.49,0,25.58,300622,931,13300
1665,5b44752dae17be164046317e,276541,kline_min1,31.84,2018-06-08,31.88,31.75,0,31.75,300623,931,8700
1667,5b44752dae17be1640468bf0,5528665,kline_min1,96.74,2018-06-08,96.75,96.35,0,96.35,300624,931,57300
1668,5b44752dae17be164046dec9,1100430,kline_min1,23.3,2018-06-08,23.4,23.25,0,23.4,300625,931,47200
1671,5b44752eae17be164047356a,2120796,kline_min1,13.28,2018-06-08,13.55,13.25,0,13.55,300626,931,157100
1676,5b447580ae17be1640477d6c,1114279,kline_min1,24.36,2018-06-08,24.5,24.13,0,24.13,300627,931,46100
1677,5b447580ae17be164047d688,965234,kline_min1,67.82,2018-06-08,67.82,67.3,0,67.3,300628,931,14300
1678,5b447580ae17be164048302e,218867,kline_min1,26.22,2018-06-08,26.35,26.03,0,26.03,300629,931,8400
1679,5b447581ae17be1640488764,112576,kline_min1,70.23,2018-06-08,70.56,70.0,0,70.56,300630,931,1600
1680,5b447581ae17be164048dd2a,430007,kline_min1,24.51,2018-06-08,24.7,24.51,0,24.7,300631,931,17500
1681,5b447581ae17be16404931fa,64353,kline_min1,20.89,2018-06-08,20.89,20.75,0,20.75,300632,931,3100
1682,5b447581ae17be164049879c,1321343,kline_min1,37.3,2018-06-08,37.41,36.98,0,37.13,300633,931,35500
1683,5b447582ae17be164049e040,4125687,kline_min1,46.83,2018-06-08,47.03,46.81,0,47.02,300634,931,87900
1684,5b447582ae17be16404a1848,1825869,kline_min1,17.39,2018-06-08,17.42,17.01,0,17.01,300635,931,107000
1685,5b447582ae17be16404a6b2a,249100,kline_min1,26.5,2018-06-08,26.5,26.5,0,26.5,300636,931,9400
1687,5b448a0cae17be128cec41a8,4092110,kline_min1,10.54,2018-06-08,10.57,10.53,1,10.55,600000,931,388000
1688,5b448a0cae17be128cec9d7a,3204545,kline_min1,17.68,2018-06-08,17.69,17.6,1,17.63,600004,931,181400
1690,5b448a0cae17be128cecf940,268318,kline_min1,4.37,2018-06-08,4.37,4.37,1,4.37,600006,931,61400
1692,5b448a0dae17be128ced5198,160826,kline_min1,15.86,2018-06-08,15.96,15.86,1,15.86,600007,931,10100
1694,5b448a0dae17be128ceda643,739227,kline_min1,4.39,2018-06-08,4.4,4.38,1,4.4,600008,931,168100
1697,5b448a0dae17be128cee0221,2326204,kline_min1,56.33,2018-06-08,56.52,56.33,1,56.5,600009,931,41200
1699,5b448a0dae17be128cee5e01,5249345,kline_min1,1.69,2018-06-08,1.69,1.68,1,1.69,600010,931,3107800
1700,5b448a0eae17be128ceebbc1,488713,kline_min1,6.55,2018-06-08,6.57,6.54,1,6.57,600011,931,74600
1701,5b448a0eae17be128cef1721,275539,kline_min1,7.77,2018-06-08,7.8,7.77,1,7.78,600012,931,35400
1702,5b448a0eae17be128cef6f90,4042183,kline_min1,8.27,2018-06-08,8.29,8.26,1,8.29,600015,931,488200
1707,5b448a4fae17be128cefcb6f,11651396,kline_min1,7.64,2018-06-08,7.66,7.63,1,7.65,600016,931,1523200
1709,5b448a4fae17be128cf0274c,395439,kline_min1,3.62,2018-06-08,3.64,3.62,1,3.64,600017,931,108900
1710,5b448a4fae17be128cf082cf,2861985,kline_min1,6.41,2018-06-08,6.49,6.41,1,6.49,600018,931,443200
1712,5b448a4fae17be128cf0deaf,26072256,kline_min1,8.65,2018-06-08,8.72,8.65,1,8.72,600019,931,3001000
1714,5b448a50ae17be128cf13969,212442,kline_min1,4.22,2018-06-08,4.23,4.22,1,4.23,600020,931,50300
1716,5b448a50ae17be128cf1920d,363917,kline_min1,7.59,2018-06-08,7.59,7.57,1,7.58,600021,931,48000
1717,5b448a50ae17be128cf243fd,202686,kline_min1,5.18,2018-06-08,5.19,5.18,1,5.19,600023,931,39100
1718,5b448a51ae17be128cf29fcf,1255280,kline_min1,3.39,2018-06-08,3.4,3.38,1,3.4,600025,931,369800
1719,5b448a51ae17be128cf2f68f,761952,kline_min1,5.03,2018-06-08,5.05,5.02,1,5.05,600026,931,151300
1727,5b448a8eae17be128cf351d0,1603943,kline_min1,3.84,2018-06-08,3.84,3.82,1,3.82,600027,931,419000
1729,5b448a8fae17be128cf3ad8e,12454480,kline_min1,6.54,2018-06-08,6.55,6.53,1,6.53,600028,931,1904800
1731,5b448a8fae17be128cf4096e,14361456,kline_min1,10.54,2018-06-08,10.59,10.54,1,10.59,600029,931,1358100
1733,5b448a8fae17be128cf4654e,32688658,kline_min1,19.0,2018-06-08,19.01,18.96,1,19.0,600030,931,1720700
1734,5b448a8fae17be128cf4c12e,5509925,kline_min1,8.19,2018-06-08,8.19,8.16,1,8.18,600031,931,674500
1735,5b448a90ae17be128cf51b1e,473425,kline_min1,3.43,2018-06-08,3.44,3.43,1,3.43,600033,931,138000
1736,5b448a90ae17be128cf56d5e,577990,kline_min1,3.62,2018-06-08,3.65,3.61,1,3.65,600035,931,158900
1738,5b448a90ae17be128cf5c3fd,18177336,kline_min1,28.7,2018-06-08,28.75,28.69,1,28.75,600036,931,632700
1740,5b448a90ae17be128cf61fc2,344497,kline_min1,11.6,2018-06-08,11.65,11.6,1,11.65,600037,931,29600
1741,5b448a91ae17be128cf67946,2564332,kline_min1,41.62,2018-06-08,41.62,41.53,1,41.53,600038,931,61700
1749,5b448acfae17be128cf6d4fb,2578333,kline_min1,3.54,2018-06-08,3.54,3.51,1,3.52,600039,931,730800
1750,5b448acfae17be128cf72f9c,31509020,kline_min1,13.13,2018-06-08,13.38,13.13,1,13.38,600048,931,2368400
1752,5b448acfae17be128cf78b7c,9400137,kline_min1,5.43,2018-06-08,5.47,5.42,1,5.47,600050,931,1721700
1753,5b448acfae17be128cf7e48f,21038,kline_min1,7.79,2018-06-08,7.82,7.78,1,7.82,600051,931,2700
1754,5b448ad0ae17be128cf883e4,1072496,kline_min1,20.41,2018-06-08,21.0,20.36,1,20.4,600053,931,52500
1755,5b448ad0ae17be128cf8dc73,652516,kline_min1,13.15,2018-06-08,13.15,13.12,1,13.12,600054,931,49700
1757,5b448ad0ae17be128cf935c3,53631,kline_min1,13.41,2018-06-08,13.45,13.38,1,13.45,600055,931,4000
1759,5b448ad0ae17be128cf99097,1077635,kline_min1,20.88,2018-06-08,20.88,20.78,1,20.78,600056,931,51800
1761,5b448ad1ae17be128cf9ec5b,1551971,kline_min1,5.78,2018-06-08,5.81,5.78,1,5.8,600057,931,267700
1768,5b448b12ae17be128cfa4212,203271,kline_min1,9.77,2018-06-08,9.81,9.75,1,9.8,600058,931,20800
1769,5b448b12ae17be128cfa9b29,800708,kline_min1,9.04,2018-06-08,9.06,9.03,1,9.04,600059,931,88500
1770,5b448b13ae17be128cfaf54b,665803,kline_min1,14.66,2018-06-08,14.71,14.65,1,14.71,600060,931,45400
1771,5b448b13ae17be128cfb5123,847371,kline_min1,10.85,2018-06-08,10.88,10.83,1,10.83,600061,931,78100
1772,5b448b13ae17be128cfbacc2,558177,kline_min1,26.33,2018-06-08,26.39,26.29,1,26.3,600062,931,21200
1775,5b448b13ae17be128cfc0701,701927,kline_min1,3.0,2018-06-08,3.01,3.0,1,3.01,600063,931,233300
1776,5b448b13ae17be128cfc5f27,74273,kline_min1,8.17,2018-06-08,8.18,8.15,1,8.17,600064,931,9100
1778,5b448b14ae17be128cfcb882,626897,kline_min1,22.04,2018-06-08,22.21,22.04,1,22.21,600066,931,28300
1780,5b448b14ae17be128cfd12fa,182069,kline_min1,4.81,2018-06-08,4.83,4.81,1,4.83,600067,931,37700
1783,5b448b14ae17be128cfd6a38,519014,kline_min1,7.36,2018-06-08,7.38,7.36,1,7.38,600068,931,70400
1788,5b448b55ae17be128cfdc5bc,300220,kline_min1,5.53,2018-06-08,5.57,5.53,1,5.57,600069,931,54000
1789,5b448b55ae17be128cfe1459,21835,kline_min1,8.73,2018-06-08,8.74,8.73,1,8.74,600070,931,2500
1790,5b448b55ae17be128cfe5e93,50490,kline_min1,15.3,2018-06-08,15.3,15.3,1,15.3,600071,931,3300
1791,5b448b56ae17be128cfeac5c,275158,kline_min1,10.56,2018-06-08,10.6,10.52,1,10.56,600072,931,26100
1792,5b448b56ae17be128cff0818,1279495,kline_min1,7.71,2018-06-08,7.77,7.7,1,7.77,600073,931,165400
1794,5b448b56ae17be128cff61fe,550271,kline_min1,1.23,2018-06-08,1.24,1.23,1,1.24,600074,931,444000
1797,5b448b56ae17be128cffb865,3418697,kline_min1,7.39,2018-06-08,7.4,7.37,1,7.4,600075,931,462800
1799,5b448b57ae17be128c0012d3,935302,kline_min1,6.53,2018-06-08,6.58,6.52,1,6.58,600076,931,142700
1800,5b448b57ae17be128c005daf,370133,kline_min1,3.86,2018-06-08,3.86,3.85,1,3.86,600077,931,95900
1802,5b448b57ae17be128c00ac2b,17094,kline_min1,4.07,2018-06-08,4.07,4.07,1,4.07,600078,931,4200
1807,5b448b90ae17be128c00fc29,683392,kline_min1,13.94,2018-06-08,13.95,13.93,1,13.95,600079,931,49000
1808,5b448b90ae17be128c015390,31207,kline_min1,9.45,2018-06-08,9.46,9.45,1,9.46,600080,931,3300
1809,5b448b90ae17be128c01a49e,32478,kline_min1,10.42,2018-06-08,10.53,10.42,1,10.53,600081,931,3100
1810,5b448b90ae17be128c01f7af,21005,kline_min1,5.12,2018-06-08,5.13,5.12,1,5.12,600082,931,4100
1811,5b448b90ae17be128c0243d9,3856,kline_min1,19.28,2018-06-08,19.28,19.28,1,19.28,600083,931,200
1812,5b448b91ae17be128c029b26,3918836,kline_min1,37.9,2018-06-08,38.17,37.9,1,38.17,600085,931,103000
1815,5b448b91ae17be128c0322f6,105306,kline_min1,13.34,2018-06-08,13.36,13.3,1,13.36,600088,931,7900
1817,5b448b91ae17be128c037c8f,688553,kline_min1,7.35,2018-06-08,7.36,7.32,1,7.36,600089,931,93700
1823,5b448bc7ae17be128c03d7c9,505353,kline_min1,7.45,2018-06-08,7.48,7.45,1,7.48,600090,931,67600
1825,5b448bc7ae17be128c0428a6,14050,kline_min1,4.01,2018-06-08,4.02,4.01,1,4.02,600091,931,3500
1827,5b448bc7ae17be128c04699c,1116339,kline_min1,12.22,2018-06-08,12.29,12.22,1,12.29,600093,931,91100
1828,5b448bc7ae17be128c04c100,374218,kline_min1,5.9,2018-06-08,5.97,5.88,1,5.97,600094,931,63100
1829,5b448bc8ae17be128c051a47,160070,kline_min1,4.86,2018-06-08,4.87,4.85,1,4.87,600095,931,32900
1830,5b448bc8ae17be128c057324,329020,kline_min1,6.34,2018-06-08,6.35,6.33,1,6.35,600096,931,51900
1831,5b448bc8ae17be128c05c90a,101536,kline_min1,13.73,2018-06-08,13.73,13.72,1,13.72,600097,931,7400
1832,5b448bc8ae17be128c061b98,90313,kline_min1,6.91,2018-06-08,6.91,6.88,1,6.89,600098,931,13100
1834,5b448bc9ae17be128c067303,247082,kline_min1,8.5,2018-06-08,8.6,8.5,1,8.6,600099,931,28900
1837,5b448bc9ae17be128c06c4a9,604013,kline_min1,10.87,2018-06-08,10.88,10.81,1,10.82,600100,931,55800
1843,5b448c04ae17be128c071e58,1530,kline_min1,7.65,2018-06-08,7.65,7.65,1,7.65,600101,931,200
1845,5b448c05ae17be128c077273,134453,kline_min1,3.3,2018-06-08,3.32,3.3,1,3.32,600103,931,40600
1846,5b448c05ae17be128c07c9e5,14012253,kline_min1,35.84,2018-06-08,35.91,35.73,1,35.91,600104,931,390700
1847,5b448c05ae17be128c0823de,94060,kline_min1,4.0,2018-06-08,4.03,4.0,1,4.03,600105,931,23500
1848,5b448c05ae17be128c087b9c,326417,kline_min1,3.41,2018-06-08,3.43,3.41,1,3.43,600106,931,95200
1849,5b448c06ae17be128c08d075,107485,kline_min1,7.9,2018-06-08,7.93,7.9,1,7.93,600107,931,13600
1851,5b448c06ae17be128c092056,337335,kline_min1,3.36,2018-06-08,3.37,3.36,1,3.37,600108,931,100300
1853,5b448c06ae17be128c097b20,1012817,kline_min1,7.96,2018-06-08,7.99,7.96,1,7.99,600109,931,127000
1855,5b448c06ae17be128c09d6d2,847460,kline_min1,6.78,2018-06-08,6.81,6.76,1,6.81,600110,931,125000
1857,5b448c07ae17be128c0a328f,3168250,kline_min1,11.89,2018-06-08,11.93,11.89,1,11.93,600111,931,266000
1863,5b448c47ae17be128c0a8d20,1223381,kline_min1,3.85,2018-06-08,3.86,3.84,1,3.86,600112,931,317300
1864,5b448c47ae17be128c0adf5a,509604,kline_min1,9.25,2018-06-08,9.28,9.24,1,9.27,600113,931,55000
1865,5b448c47ae17be128c0b36f9,8296,kline_min1,10.35,2018-06-08,10.4,10.32,1,10.4,600114,931,800
1866,5b448c47ae17be128c0b9263,3647341,kline_min1,7.93,2018-06-08,7.95,7.92,1,7.95,600115,931,459700
1867,5b448c47ae17be128c0bed19,388367,kline_min1,7.88,2018-06-08,7.88,7.81,1,7.81,600116,931,49700
1869,5b448c48ae17be128c0c47c2,490520,kline_min1,4.25,2018-06-08,4.27,4.25,1,4.27,600117,931,115200
1870,5b448c48ae17be128c0ca257,886683,kline_min1,21.03,2018-06-08,21.08,21.03,1,21.07,600118,931,42100
1872,5b448c48ae17be128c0cfd3f,283317,kline_min1,10.17,2018-06-08,10.28,10.17,1,10.28,600119,931,27700
1875,5b448c48ae17be128c0d5760,768900,kline_min1,19.42,2018-06-08,19.46,19.4,1,19.4,600120,931,39600
1876,5b448c49ae17be128c0db1cb,148597,kline_min1,3.85,2018-06-08,3.87,3.85,1,3.86,600121,931,38500
1881,5b448c8aae17be128c0df6cb,2920107,kline_min1,7.98,2018-06-08,7.99,7.96,1,7.96,600122,931,366800
1883,5b448c8aae17be128c0e5e0e,288216,kline_min1,7.33,2018-06-08,7.33,7.31,1,7.31,600123,931,39400
1884,5b448c8aae17be128c0eb95d,8171728,kline_min1,9.61,2018-06-08,9.61,9.57,1,9.59,600125,931,852700
1885,5b448c8bae17be128c0f14ed,655473,kline_min1,6.2,2018-06-08,6.22,6.2,1,6.22,600126,931,105500
1886,5b448c8bae17be128c0f6e18,143810,kline_min1,3.87,2018-06-08,3.87,3.86,1,3.87,600127,931,37200
1888,5b448c8bae17be128c0fbcdc,40045,kline_min1,7.72,2018-06-08,7.72,7.67,1,7.7,600128,931,5200
1889,5b448c8bae17be128c100fd0,664148,kline_min1,16.9,2018-06-08,16.91,16.87,1,16.91,600129,931,39300
1891,5b448c8cae17be128c10690c,435997,kline_min1,5.7,2018-06-08,5.74,5.7,1,5.74,600130,931,76300
1894,5b448c8cae17be128c10c016,104648,kline_min1,6.1,2018-06-08,6.1,6.04,1,6.04,600131,931,17300
1896,5b448c8cae17be128c11137c,1283599,kline_min1,31.15,2018-06-08,31.43,31.12,1,31.43,600132,931,40900
1901,5b448ccbae17be128c11c63e,123340,kline_min1,8.64,2018-06-08,8.65,8.61,1,8.61,600135,931,14300
1903,5b448ccbae17be128c122052,1691051,kline_min1,15.46,2018-06-08,15.48,15.41,1,15.41,600136,931,109500
1904,5b448ccbae17be128c1277d6,814398,kline_min1,18.21,2018-06-08,18.32,18.2,1,18.32,600137,931,44600
1905,5b448cccae17be128c12cfb3,581296,kline_min1,22.57,2018-06-08,22.58,22.51,1,22.58,600138,931,25800
1906,5b448cccae17be128c132b23,69218,kline_min1,4.93,2018-06-08,4.96,4.9,1,4.96,600139,931,14000
1908,5b448cccae17be128c138559,1374609,kline_min1,15.75,2018-06-08,15.9,15.75,1,15.9,600141,931,86800
1910,5b448cccae17be128c13e117,160384,kline_min1,5.74,2018-06-08,5.76,5.7,1,5.73,600143,931,28000
1911,5b448ccdae17be128c142d52,594179,kline_min1,24.77,2018-06-08,24.78,24.56,1,24.56,600146,931,24000
1918,5b448d07ae17be128c14d4fc,118192,kline_min1,6.71,2018-06-08,6.75,6.71,1,6.71,600149,931,17600
1920,5b448d07ae17be128c152c86,873867,kline_min1,12.37,2018-06-08,12.42,12.33,1,12.42,600150,931,70600
1921,5b448d08ae17be128c157111,204326,kline_min1,4.89,2018-06-08,4.92,4.88,1,4.9,600151,931,41800
1923,5b448d08ae17be128c15c73a,39930,kline_min1,5.73,2018-06-08,5.73,5.7,1,5.73,600152,931,7000
1924,5b448d08ae17be128c161b72,740107,kline_min1,10.93,2018-06-08,10.98,10.93,1,10.94,600153,931,67600
1925,5b448d08ae17be128c167725,186845,kline_min1,7.89,2018-06-08,7.9,7.87,1,7.9,600155,931,23700
4907,5b448d09ae17be128c16cecd,11256,kline_min1,4.02,2018-06-08,4.02,4.02,1,4.02,600156,932,2800
1926,5b448d09ae17be128c171660,5776065,kline_min1,1.89,2018-06-08,1.9,1.89,1,1.9,600157,931,3043500
1933,5b448d42ae17be128c17ae1f,71569,kline_min1,2.95,2018-06-08,2.97,2.95,1,2.97,600159,931,24200
1935,5b448d42ae17be128c17fef9,2241442,kline_min1,8.26,2018-06-08,8.31,8.26,1,8.31,600160,931,270500
1937,5b448d42ae17be128c185ac7,813324,kline_min1,27.38,2018-06-08,27.39,27.36,1,27.39,600161,931,29700
